Akun;Kelompok;Jenis;Objek;Rincian Objek;Sub Rincian Objek;Uraian Akun
5;2;02;07;01;017;"Belanja
Darah"
5;2;02;07;01;020;"Belanja
Kelamin"
5;2;02;07;01;021;"Belanja
Darurat"
5;2;02;07;01;022;Belanja Modal Alat Kedokteran Jiwa
5;2;02;07;01;023;"Belanja
Ortopedi"
5;2;02;07;01;024;Belanja Modal Alat Kedokteran ICU
5;2;02;07;01;025;Belanja Modal Alat Kedokteran ICCU
5;2;02;07;01;026;Belanja
5;2;02;07;01;027;"Belanja
Medicine"
5;2;02;07;01;028;Belanja Modal Alat Kedokteran Anestesi
5;2;02;07;01;029;Belanja Modal Alat Kedokteran Lainnya
5;2;02;07;02;;Belanja Modal Alat Kesehatan Umum
5;2;02;07;02;001;Belanja Modal Alat Kesehatan Matra Laut
5;2;02;08;01;;Belanja Modal Unit Alat Laboratorium
5;2;02;08;01;001;Belanja
5;2;02;08;01;002;Belanja
5;2;02;08;01;003;Belanja Modal Alat Laboratorium Hidrokimia
5;2;02;08;01;004;"Belanja
Hidrolika"
5;2;02;08;01;005;Belanja
5;2;02;08;01;006;Belanja
5;2;02;08;01;007;"Belanja Modal Alat Laboratorium Aspal, Cat,
dan Kimia"
5;2;02;08;01;008;Belanja
5;2;02;08;01;009;"Belanja
Tanam"
5;2;02;08;01;010;Belanja
5;2;02;08;01;015;Belanja Modal Alat Laboratorium Immunologi
5;2;02;08;01;016;Belanja Modal Alat Laboratorium Hematologi
5;2;02;08;01;017;Belanja Modal Alat Laboratorium Film
5;2;02;08;01;018;Belanja Modal Alat Laboratorium Makanan
5;2;02;08;01;019;Belanja Modal Alat Laboratorium Farmasi
5;2;02;08;01;020;Belanja Modal Alat Laboratorium Fisika
5;2;02;08;01;021;"Belanja Modal Alat Laboratorium
Hidrodinamika"
5;2;02;08;01;022;Belanja Modal Alat Laboratorium Klimatologi
5;2;02;08;01;023;"Belanja Modal Alat Laboratorium Proses
Peleburan"
5;2;02;08;01;024;Belanja Modal Alat Laboratorium Pasir
5;2;02;08;01;025;"Belanja Modal Alat Laboratorium Proses
Pembuatan Cekatan"
5;2;02;08;01;026;"Belanja Modal Alat Laboratorium Pembuatan
Pola"
5;2;02;08;01;027;Belanja Modal Alat Laboratorium Metalografi
5;2;02;08;01;028;"Belanja Modal Alat Laboratorium Proses
Pengelasan"
5;2;02;08;01;029;"Belanja Modal Alat Laboratorium Uji Proses
Pengelasan"
5;2;02;08;01;030;"Modal Belanja
Pembuatan Logam"
5;2;02;08;01;031;Belanja Modal Alat Laboratorium Metrologi
5;2;02;08;01;032;"Belanja
Logam"
5;2;02;08;01;033;"Modal Belanja
Pengolahan Panas"
5;2;02;08;01;034;"Belanja
Teknologi"
5;2;02;08;01;035;Belanja Modal Alat Laboratorium Uji Tekstil
5;2;02;08;01;036;"Belanja Modal Alat Laboratorium Proses
Teknologi Keramik"
5;2;02;08;01;037;"Belanja Modal Alat Laboratorium Proses
Teknologi Kulit, Karet, dan Plastik"
5;2;02;08;01;038;"Belanja Modal Alat Laboratorium Uji Kulit,
Karet, dan Plastik"
5;2;02;08;01;039;Belanja Modal Alat Laboratorium Uji Keramik
5;2;02;08;01;040;"Belanja
Teknologi"
5;2;02;08;01;041;Belanja Modal Alat Laboratorium Pertanian
5;2;02;08;01;042;"Belanja Modal Alat Laboratorium Elektronika
dan Daya"
5;2;02;08;01;043;"Belanja
Surya"
5;2;02;08;01;044;Belanja
5;2;02;08;01;047;"Belanja
Perairan"
5;2;02;08;01;049;Belanja Modal Alat Laboratorium Geofisika
5;2;02;08;01;050;Belanja Modal Alat Laboratorium Tambang
5;2;02;08;01;051;"Modal Belanja
Proses/Teknik Kimia"
5;2;02;08;01;052;"Belanja
Industri"
5;2;02;08;01;053;Belanja
5;2;02;08;01;054;Belanja Modal Laboratorium Kearsipan
5;2;02;08;01;055;"Belanja Modal Laboratorium Hematologi dan
Urinalisis"
5;2;02;08;01;056;Belanja Modal Alat Laboratorium Lain
5;2;02;08;01;057;"Belanja Modal Alat Laboratorium
Hermodinamika Motor dan Sistem Propulasi"
5;2;02;08;01;059;Belanja
5;2;02;08;01;060;"Belanja
Pantai"
5;2;02;08;01;061;Belanja
5;2;02;08;02;004;Belanja Modal Glassware Plastic/Utensils
5;2;02;08;02;005;Belanja Modal Laboratory Safety Equipment
5;2;02;08;02;006;"Belanja Modal Unit Alat Laboratorium Kimia
Nuklir Lainnya"
5;2;02;08;03;;Belanja Modal Alat Peraga Praktek Sekolah
5;2;02;08;03;001;"Alat Peraga Praktek Sekolah Bidang
Studi :Bahasa Indonesia"
5;2;02;08;03;002;"Belanja Modal Alat Peraga Praktek Sekolah
Bidang Studi:Matematika"
5;2;02;08;03;003;"Belanja Modal Alat Peraga Praktek Sekolah
Bidang Studi:IPA Dasar"
5;2;02;08;03;004;"Belanja Modal Alat Peraga Praktek Sekolah
Bidang Studi:IPA Lanjutan"
5;2;02;08;03;005;"Belanja Modal Alat Peraga Praktek Sekolah
Bidang Studi:IPA Menengah"
5;2;02;08;03;006;"Belanja Modal Alat Peraga Praktek Sekolah
Bidang Studi:IPA Atas"
5;2;02;08;03;007;"Belanja Modal Alat Peraga Praktek Sekolah
Bidang Studi:IPS"
5;2;02;08;03;008;"Alat Peraga Praktek Sekolah Bidang
Studi :Agama"
5;2;02;08;03;009;"Belanja Modal Alat Peraga Praktek Sekolah
Bidang Studi:Keterampilan"
5;2;02;08;03;010;"Belanja Modal Alat Peraga Praktek Sekolah
Bidang Studi:Kesenian"
5;2;02;08;03;011;"Belanja Modal Alat Peraga Praktek Sekolah
Bidang Studi:Olahraga"
5;2;02;08;03;012;"Belanja Modal Alat Peraga Praktek Sekolah
Bidang Studi:PKN"
5;2;02;08;03;013;"Belanja Modal Alat Peraga Luar Biasa (Tuna
Netra, Terapi Fisik, Tuna Daksa, dan Tuna
Rungu)"
5;2;02;08;03;014;Belanja Modal Alat Peraga Kejuruan
5;2;02;08;03;015;Belanja Modal Alat Peraga PAUD/TK
5;2;02;08;03;016;"Belanja
Lainnya"
5;2;02;08;04;;"Modal Belanja
Nuklir/Elektronika"
5;2;02;08;04;001;Belanja Modal Radiation Detector
5;2;02;08;04;002;Belanja
5;2;02;08;04;003;Belanja Modal Assembly/Counting System
5;2;02;08;04;004;Belanja Modal Recorder Display
5;2;02;08;04;005;Belanja Modal System/Power Supply
5;2;02;08;04;006;Belanja Modal Measuring/Testing Device
5;2;02;08;04;007;Belanja Modal Opto Electronics
5;2;02;08;04;008;Belanja Modal Accelerator
5;2;02;08;04;009;Belanja Modal Reactor Experimental System
5;2;02;08;04;010;"Belanja Modal Alat Laboratorium Fisika
Nuklir/Elektronika Lainnya"
5;2;02;08;05;;"Belanja Modal Alat Proteksi Radiasi/Proteksi
Lingkungan"
5;2;02;08;05;001;Alat Ukur Fisika Kesehatan
5;2;02;08;05;002;Alat Kesehatan Kerja
5;2;02;08;05;003;Proteksi Lingkungan
5;2;02;08;05;006;"Alat
Lainnya"
5;2;02;08;06;002;"Belanja
Device"
5;2;02;08;06;003;Belanja Modal Peralatan Hidrologi
5;2;02;08;06;004;"Belanja Modal Radiation Application and Non
Destructive Testing Laboratory Lainnya"
5;2;02;08;07;;"Belanja Modal Alat Laboratorium Lingkungan
Hidup"
5;2;02;08;07;001;"Belanja Modal Alat Laboratorium Kualitas Air
dan Tanah"
5;2;02;08;07;002;"Belanja
Udara"
5;2;02;08;07;003;"Belanja Modal Alat Laboratorium Kebisingan
dan Getaran"
5;2;02;08;07;004;Belanja Modal Laboratorium Lingkungan
5;2;02;08;07;005;Belanja Modal Alat Laboratorium Penunjang
5;2;02;08;07;006;"Belanja Modal Alat Laboratorium Lingkungan
Hidup Lainnya"
5;2;02;08;08;;"Belanja Modal Peralatan Laboratorium
Hydrodinamica"
5;2;02;08;08;001;Belanja Modal Towing Carriage
5;2;02;08;08;002;Belanja Modal Wave Generator and Absorber
5;2;02;08;08;003;"Modal Belanja
Analyzing System"
5;2;02;08;08;004;Belanja Modal Cavitation Tunnel
5;2;02;08;08;005;Belanja Modal Overhead Cranes
5;2;02;08;08;006;Belanja Modal Peralatan Umum
5;2;02;08;08;007;"Belanja Modal Pemesinan:Model Ship
Workshop"
5;2;02;08;08;008;"Belanja Modal Pemesinan:Propeller
Workshop"
5;2;02;08;08;009;"Belanja Modal Pemesinan : Mechanical
Workshop"
5;2;02;08;08;010;"Belanja Modal Pemesinan:Precision
Mechanical Workshop"
5;2;02;08;08;011;Belanja Modal Pemesinan:Painting Shop
5;2;02;08;08;012;"Belanja Modal Pemesinan:Ship
Preparation Shop"
5;2;02;08;08;013;Belanja Modal Pemesinan:Electrical Workshop
5;2;02;08;08;014;Belanja Modal MOB
5;2;02;08;08;015;Belanja Modal Photo and Film Equipment
5;2;02;08;08;016;"Belanja Modal Peralatan Laboratorium
Hydrodinamica Lainnya"
5;2;02;08;09;;"Belanja Modal Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi"
5;2;02;08;09;001;"Belanja Modal Alat Laboratorium Kalibrasi
Elektromedik dan Biomedik"
5;2;02;08;09;002;"Belanja Modal Alat Laboratorium Standar
dan Kalibrator"
5;2;02;08;09;003;"Belanja Modal Alat Laboratorium Cahaya,
Optik, dan Akustik"
5;2;02;08;09;004;"Belanja Modal Alat Laboratorium Listrik dan
Mekanik"
5;2;02;08;09;005;"Belanja Modal Alat Laboratorium Tekanan
dan Suhu"
5;2;02;08;09;006;"Belanja Modal Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi
Lain"
5;2;02;08;09;007;Belanja Modal Alat Laboratorium Natius
5;2;02;08;09;008;"Belanja Modal Alat Laboratorium Elektronika
dan Telekomunikasi Pelayaran"
5;2;02;08;09;009;"Belanja Modal Alat Laboratorium Sarana
Bantu Navigasi Pelayaran"
5;2;02;10;01;003;Belanja Modal Komputer Unit Lainnya
5;2;02;10;02;;Belanja Modal Peralatan Komputer
5;2;02;10;02;001;Belanja Modal Peralatan Mainframe
5;2;02;10;02;002;Belanja Modal Peralatan Mini Computer
5;2;02;10;02;003;Belanja Modal Peralatan Personal Computer
5;2;02;10;02;004;Belanja Modal Peralatan Jaringan
5;2;02;11;01;003;"Belanja
Lainnya"
5;2;02;11;02;004;"Belanja
Lainnya"
5;2;02;12;01;002;Belanja Modal Bor Mesin Putar
5;2;02;12;01;003;"Belanja
Lainnya"
5;2;02;12;02;;Belanja Modal Alat Pengeboran Non Mesin
5;2;02;12;02;001;Belanja Modal Bangka
5;2;02;12;02;002;Belanja Modal Pantek
5;2;02;12;02;003;Belanja Modal Putar
5;2;02;12;02;004;Belanja Modal Peralatan Bantu
5;2;02;12;02;005;"Belanja
Lainnya"
5;2;02;13;;;Belanja
5;2;02;13;01;;Belanja Modal Sumur
5;2;02;13;01;001;Belanja Modal Peralatan Sumur Minyak
5;2;02;13;01;002;Belanja Modal Sumur Pemboran
5;2;02;13;01;003;Belanja Modal Sumur Lainnya
5;2;02;13;02;;Belanja Modal Produksi
5;2;02;13;02;001;Belanja Modal RIG
5;2;02;13;02;002;Belanja Modal Produksi Lainnya
5;2;02;13;03;;Belanja Modal Pengolahan dan Pemurnian
5;2;02;13;03;001;Belanja Modal Alat Pengolahan Minyak
5;2;02;13;03;002;Belanja Modal Alat Pengolahan Air
5;2;02;13;03;003;Belanja Modal Alat Pengolahan Steam
5;2;02;13;03;004;Belanja Modal Alat Pengolahan Wax
5;2;02;13;03;005;"Belanja
Lainnya"
5;2;02;14;;;Belanja Modal Alat Bantu Eksplorasi
5;2;02;14;01;;Belanja Modal Alat Bantu Eksplorasi
5;2;02;14;01;001;Belanja Modal Mekanik
5;2;02;14;01;002;Belanja Modal Elektrik
5;2;02;14;01;003;Belanja Modal Alat Bantu Ekplorasi Lainnya
5;2;02;14;02;;Belanja Modal Alat Bantu Produksi
5;2;02;14;02;001;Belanja Modal Perawatan Sumur
5;2;02;14;02;002;Belanja Modal Tes Unit
5;2;02;14;02;003;Belanja Modal Alat Bantu Produksi Lainnya
5;2;02;15;;;Belanja Modal Alat Keselamatan Kerja
5;2;02;15;01;;Belanja Modal Alat Deteksi
5;2;02;15;01;001;Belanja Modal Radiasi
5;2;02;15;01;002;Belanja Modal Suara
5;2;02;15;01;003;Belanja Modal Alat Deteksi Lainnya
5;2;02;15;02;;Belanja Modal Alat Pelindung
5;2;02;15;02;001;Belanja Modal Baju Pengaman
5;2;02;15;02;002;Belanja Modal Masker
5;2;02;15;02;003;Belanja Modal Topi Kerja
5;2;02;15;02;004;Belanja Modal Sabuk Pengaman
5;2;02;15;02;005;Belanja Modal Sepatu Lapangan
5;2;02;15;02;006;Belanja Modal Alat Pelindung Lainnya
5;2;02;15;03;;Belanja Modal Alat SAR
5;2;02;15;03;001;Belanja Modal Alat Penolong
5;2;02;15;03;002;Belanja Modal Alat Pendukung Pencarian
5;2;02;15;03;003;Belanja Modal Alat Kerja Bawah Air
5;2;02;15;03;004;Belanja Modal Alat SAR Lainnya
5;2;02;15;04;;Belanja Modal Alat Kerja Penerbangan
5;2;02;15;04;001;Belanja
5;2;02;15;04;002;Belanja
5;2;02;15;04;003;"Modal Belanja
Pendaratan"
5;2;02;15;04;004;Belanja
5;2;02;15;04;005;"Belanja
Bandar"
5;2;02;15;04;006;Belanja Modal Alat Ukur Peralatan Faslektrik
5;2;02;15;04;007;"Belanja
Lainnya"
5;2;02;16;;;Belanja Modal Alat Peraga
5;2;02;16;01;;"Modal Belanja
Percontohan"
5;2;02;16;01;001;Belanja Modal Alat Peraga Pelatihan
5;2;02;16;01;002;Belanja Modal Alat Peraga Percontohan
5;2;02;16;01;003;Belanja
5;2;02;17;;;Belanja Modal Peralatan Proses/Produksi
5;2;02;17;01;;"Belanja Modal Unit Peralatan
Proses/Produksi"
5;2;02;17;01;001;"Belanja Modal Liquid-Liquid Contractor
Equipment"
5;2;02;17;01;002;Belanja Modal Solid-Solid Mixing Equipment
5;2;02;17;01;003;"Belanja Modal
Equipment"
5;2;02;17;01;004;Belanja Modal Solid-Solid Classifier
5;2;02;17;01;010;Belanja
5;2;02;17;01;011;Belanja Modal Centrifuge for Solid Liquid
5;2;02;17;01;012;Belanja
5;2;02;17;01;013;Belanja Modal Gas-Solid Drying Equipment
5;2;02;17;01;014;"Modal Belanja
Equipment"
5;2;02;17;01;015;"Belanja Modal
Equipment"
5;2;02;17;01;016;"Belanja Modal
Equipment"
5;2;02;17;01;017;"Belanja Modal
Equipment"
5;2;02;17;01;018;Belanja Modal Isotope Separation Equipment
5;2;02;17;01;019;"Belanja Modal Transport and Storage
Equipment for Liquid"
5;2;02;17;01;020;"Modal Belanja
Equipment"
5;2;02;17;01;021;Belanja
5;2;02;17;01;022;Belanja Modal Heat Generating Equipment
5;2;02;17;01;023;Belanja Modal Heat Transfer Equipment
5;2;02;17;01;026;Belanja
5;2;02;18;01;;"Belanja
Darat"
5;2;02;18;01;003;Belanja
5;2;02;18;02;;"Belanja
Udara"
5;2;02;18;02;001;Belanja Modal Runway/Threshold Light
5;2;02;18;02;002;"Belanja
Indicator"
5;2;02;18;02;003;Belanja Modal Approach Light
5;2;02;18;02;004;Belanja
5;2;02;18;02;005;Belanja Modal Signal
5;2;02;18;02;006;Belanja Modal Flood Lights
5;2;02;18;02;007;Belanja
5;2;02;18;03;;"Belanja
Laut"
5;2;02;18;03;001;"Belanja
Laut"
5;2;02;18;03;002;"Belanja Modal Rambu-Rambu Lalu Lintas
Laut Lainnya"
5;2;02;19;;;Belanja Modal Peralatan Olahraga
5;2;02;19;01;;Belanja Modal Peralatan Olahraga
5;2;02;19;01;001;Belanja Modal Peralatan Olahraga Atletik
5;2;02;19;01;002;Belanja Modal Peralatan Permainan
5;2;02;19;01;003;Belanja Modal Peralatan Senam
5;2;03;01;01;;"Belanja
Kerja"
5;2;03;01;01;002;Belanja Modal Bangunan Gudang
5;2;03;01;01;003;"Belanja Modal Bangunan Gedung untuk
Bengkel /Hanggar"
5;2;03;01;01;004;Belanja Modal Bangunan Gedung Instalasi
5;2;03;01;01;005;"Belanja Modal Bangunan Gedung
Laboratorium"
5;2;03;01;01;006;Belanja Modal Bangunan Kesehatan
5;2;03;01;01;007;"Modal Belanja
Oseanarium/Observatorium"
5;2;03;01;01;008;"Belanja
Ibadah"
5;2;03;01;01;009;"Modal Belanja
Pertemuan"
5;2;03;01;01;010;"Modal Belanja
Pendidikan"
5;2;03;01;01;011;"Belanja
Olahraga"
5;2;03;01;01;012;Belanja
5;2;03;01;01;013;"Belanja Modal Bangunan Gedung untuk Pos
Jaga"
5;2;03;01;01;014;"Belanja
Garasi/Pool"
5;2;03;01;01;015;"Belanja
Hewan"
5;2;03;01;01;016;"Belanja Modal Bangunan Gedung
Perpustakaan"
5;2;03;01;01;017;Belanja Modal Bangunan Gedung Museum
5;2;03;01;01;018;"Belanja Modal Bangunan Gedung
Terminal/Pelabuhan/Bandara"
5;2;03;01;01;019;Belanja Modal Bangunan Pengujian Kelaikan
5;2;03;01;01;020;"Belanja Modal Bangunan Gedung Lembaga
Pemasyarakatan"
5;2;03;01;01;021;Belanja Modal Bangunan Rumah Tahanan
5;2;03;01;01;022;"Modal Belanja
Krematorium"
5;2;03;01;01;023;"Belanja
Bangkai"
5;2;03;01;01;024;"Modal Belanja
Persidangan"
5;2;03;01;01;025;Belanja Modal Bangunan Terbuka
5;2;03;01;01;026;Belanja Modal Bangunan Penampung Sekam
5;2;03;01;01;027;"Belanja Modal Bangunan Tempat Pelelangan
Ikan (TPI)"
5;2;03;01;01;028;Belanja Modal Bangunan Industri
5;2;03;01;01;029;"Belanja Modal Bangunan
Peternakan/Perikanan"
5;2;03;01;01;030;"Belanja Modal Bangunan Gedung Tempat
Kerja Lainnya"
5;2;03;01;01;031;Belanja Modal Bangunan Peralatan Geofisika
5;2;03;01;01;032;Belanja Modal Bangunan Fasilitas Umum
5;2;03;01;01;033;Belanja Modal Bangunan Parkir
5;2;03;01;01;034;Belanja Modal Bangunan Gedung Pabrik
5;2;03;01;01;035;Belanja Modal Bangunan Stasiun Bus
5;2;03;01;01;036;Belanja Modal Taman
5;2;03;01;01;037;Belanja
5;2;03;01;02;;"Belanja
Tinggal"
5;2;03;01;02;001;Belanja Modal Rumah Negara Golongan I
5;2;03;01;02;002;Belanja Modal Rumah Negara Golongan II
5;2;03;01;02;008;Belanja Modal Flat/Rumah Susun
5;2;03;01;02;009;"Belanja Modal Rumah Negara dalam Proses
Penggolongan"
5;2;03;01;02;010;Belanja Modal Panti Asuhan
5;2;03;01;02;011;Belanja Modal Apartemen
5;2;03;01;02;012;Belanja Modal Rumah Tidak Bersusun
5;2;03;01;02;013;"Belanja
Tinggal"
5;2;03;02;;;Belanja Modal Monumen
5;2;03;02;01;;"Modal Belanja
Peringatan/Prasasti"
5;2;03;02;01;001;Belanja Modal Candi
5;2;03;02;01;002;Belanja Modal Tugu
5;2;03;02;01;003;Belanja Modal Bangunan Peninggalan
5;2;03;02;01;004;Belanja
5;2;03;03;;;Belanja Modal Bangunan Menara
5;2;03;03;01;;Belanja Modal Bangunan Menara Perambuan
5;2;03;03;01;001;"Belanja Modal Bangunan Menara Perambuan
Penerangan Pantai"
5;2;03;03;01;002;"Belanja Modal Bangunan Perambuan
Penerangan Pantai"
5;2;03;03;01;003;"Belanja Modal Bangunan Menara
Telekomunikasi"
5;2;03;03;01;004;Belanja Modal Bangunan Menara Pengawas
5;2;03;03;01;005;"Belanja Modal Bangunan Menara Perambuan
Lainnya"
5;2;03;04;;;Belanja Modal Tugu Titik Kontrol/Pasti
5;2;03;04;01;;Belanja Modal Tugu/Tanda Batas
5;2;03;04;01;001;"Modal Belanja
Administrasi"
5;2;03;04;01;002;"Belanja
Geodesi"
5;2;03;04;01;003;Belanja Modal Pilar/Tugu/Tanda Lainnya
5;2;03;04;01;004;Belanja Modal Pagar
5;2;03;04;01;005;Belanja Modal Tugu/Tanda Batas Lainnya
5;2;04;;;;Belanja Modal Jalan, Jaringan, dan Irigasi
5;2;04;01;;;Belanja Modal Jalan dan Jembatan
5;2;04;01;01;;Belanja Modal Jalan
5;2;04;01;01;001;Belanja Modal Jalan Nasional
5;2;04;01;01;002;Belanja Modal Jalan Provinsi
5;2;04;01;01;003;Belanja Modal Jalan Kabupaten
5;2;04;01;01;004;Belanja Modal Jalan Kota
5;2;04;01;01;005;Belanja Modal Jalan Desa
5;2;04;01;01;006;Belanja Modal Jalan Tol
5;2;04;01;01;007;Belanja Modal Jalan Kereta Api
5;2;04;01;01;008;"Belanja
Terbang"
5;2;04;01;01;009;Belanja Modal Jalan Khusus
5;2;04;01;01;010;Belanja Modal Jalan Lainnya
5;2;04;01;02;;Belanja Modal Jembatan
5;2;04;01;02;001;"Belanja
Nasional"
5;2;04;01;02;002;Belanja Modal Jembatan pada Jalan Provinsi
5;2;04;01;02;003;Belanja
5;2;04;01;02;004;Belanja Modal Jembatan pada Jalan Kota
5;2;04;01;02;005;Belanja Modal Jembatan pada Jalan Desa
5;2;04;01;02;006;Belanja Modal Jembatan pada Jalan Tol
5;2;04;01;02;007;"Belanja
Api"
5;2;04;01;02;008;Belanja
5;2;04;01;02;009;Belanja Modal Jembatan pada Jalan Khusus
5;2;04;01;02;010;Belanja Modal Jembatan Penyeberangan
5;2;04;01;02;011;"Belanja Modal Jembatan Labuh/Sandar
pada Terminal"
5;2;04;01;02;012;Belanja Modal Jembatan Pengukur
5;2;04;01;02;013;Belanja Modal Jembatan Lainnya
5;2;04;02;;;Belanja Modal Bangunan Air
5;2;04;02;01;;Belanja Modal Bangunan Air Irigasi
5;2;04;02;01;001;Belanja Modal Bangunan Waduk Irigasi
5;2;04;02;01;002;Belanja Modal Bangunan Pengambilan Irigasi
5;2;04;02;01;003;Belanja Modal Bangunan Pembawa Irigasi
5;2;04;02;02;;"Belanja
Surut"
5;2;04;02;02;001;"Belanja
Surut"
5;2;04;02;02;002;"Belanja
Pasang"
5;2;04;02;02;003;"Belanja
Surut"
5;2;04;02;02;004;"Belanja
Surut"
5;2;04;02;02;005;"Belanja
Surut"
5;2;04;02;02;006;"Belanja
Surut"
5;2;04;02;02;007;"Belanja
Surut"
5;2;04;02;02;008;Belanja
5;2;04;02;03;;Belanja
5;2;04;02;03;001;"Modal Belanja
Pengembangan Rawa"
5;2;04;02;03;002;"Belanja Modal Bangunan Pengambilan
Pengembangan Rawa"
5;2;04;02;03;003;"Belanja Modal Bangunan Pembawa
Pengembangan Rawa"
5;2;04;02;03;004;"Belanja Modal Bangunan Pembuang
Pengembangan Rawa"
5;2;04;02;03;005;"Belanja Modal Bangunan Pengaman
Pengembangan Rawa"
5;2;04;02;03;006;"Belanja Modal Bangunan Pelengkap
Pengembangan Rawa"
5;2;04;02;03;007;"Belanja Modal Bangunan Sawah
Pengembangan Rawa"
5;2;04;02;03;008;"Belanja Modal Bangunan Pengembangan
Rawa Dan Polder Lainnya"
5;2;04;02;04;;"Belanja Modal Bangunan Pengaman
Sungai/Pantai dan Penanggulangan Bencana
Alam"
5;2;04;02;04;001;"Belanja Modal Bangunan Pengaman
Sungai/Pantai dan Penanggulangan Bencana
Alam"
5;2;04;02;04;002;"Belanja Modal Bangunan Pengambilan
Pengaman Sungai/Pantai"
5;2;04;02;04;003;Belanja
5;2;04;02;04;004;"Belanja
Pengaman"
5;2;04;02;04;005;Belanja
5;2;04;02;04;006;"Belanja
Pengaman"
5;2;04;02;04;007;"Belanja Modal Bangunan Pengaman
Sungai/ Pantai dan Penanggulangan Bencana
Alam Lain nya"
5;2;04;02;05;;"Belanja Modal Bangunan Pengembangan
Sumber Air dan Air Tanah"
5;2;04;02;05;001;"Belanja Modal Bangunan Waduk
Pengembangan Sumber Air"
5;2;04;02;05;002;"Belanja Modal Bangunan Pengambilan
Pengembangan Sumber Air"
5;2;04;02;05;003;"Belanja Modal Bangunan Pembawa
Pengembangan Sumber Air"
5;2;04;02;05;004;Belanja
5;2;04;02;05;005;Belanja
5;2;04;02;05;006;Belanja
5;2;04;02;05;007;"Belanja
Tanah"
5;2;04;02;05;008;Belanja
5;2;04;02;06;;"Belanja
Baku"
5;2;04;02;06;001;"Belanja
Bersih/"
5;2;04;02;06;002;"Belanja
Bersih/"
5;2;04;02;06;003;"Belanja
Bersih/"
5;2;04;02;06;004;"Belanja
Bersih/"
5;2;04;02;06;005;"Belanja Modal Bangunan Pelengkap Air
Bersih/ Air Baku"
5;2;04;02;06;006;"Belanja Modal Bangunan Air Bersih/Air
Baku Lainnya"
5;2;04;02;07;;Belanja Modal Bangunan Air Kotor
5;2;04;02;07;001;Belanja Modal Bangunan Pembawa Air Kotor
5;2;04;02;07;002;Belanja Modal Bangunan Waduk Air Kotor
5;2;04;02;07;003;"Belanja
Kotor"
5;2;04;02;07;004;"Belanja
Kotor"
5;2;04;02;07;005;Belanja Modal Bangunan Pelengkap Air Kotor
5;2;04;02;07;006;Belanja Modal Bangunan Air Kotor Lainnya
5;2;04;03;;;Belanja Modal Instalasi
5;2;04;03;01;;Belanja Modal Instalasi Air Bersih/Air Baku
5;2;04;03;01;001;Belanja Modal Instalasi Air Permukaan
5;2;04;03;01;002;Belanja Modal Instalasi Air Sumber/Mata Air
5;2;04;03;01;003;Belanja Modal Instalasi Air Tanah Dalam
5;2;04;03;01;004;Belanja Modal Instalasi Air Tanah Dangkal
5;2;04;03;01;005;"Belanja
Lainnya"
5;2;04;03;02;;Belanja Modal Instalasi Air Kotor
5;2;04;03;02;001;"Belanja
Domestik"
5;2;04;03;02;002;Belanja Modal Instalasi Air Buangan Industri
5;2;04;03;02;003;"Belanja
Pertanian"
5;2;04;03;02;004;Belanja Modal Instalasi Air Kotor Lainnya
5;2;04;03;03;;Belanja Modal Instalasi Pengolahan Sampah
5;2;04;03;03;001;"Belanja
Organik"
5;2;04;03;03;002;Belanja
5;2;04;03;03;003;"Belanja
Sampah"
5;2;04;03;03;004;"Belanja
Lainnya"
5;2;04;03;04;;"Modal Belanja
Bangunan"
5;2;04;03;04;001;Belanja
5;2;04;03;04;002;"Belanja Modal Instalasi Pengolahan Bahan
Bangunan Perintis"
5;2;04;03;04;003;"Belanja Modal Instalasi Pengolahan Bahan
Bangunan Terapan"
5;2;04;03;04;004;"Belanja Modal Instalasi Pengolahan Bahan
Bangunan Lainnya"
5;2;04;03;05;;Belanja Modal Instalasi Pembangkit Listrik
5;2;04;03;05;001;"Belanja Modal Instalasi Pembangkit Listrik
Tenaga Air (PLTA)"
5;2;04;03;05;002;"Belanja Modal Instalasi Pembangkit Listrik
Tenaga Diesel (PLTD)"
5;2;04;03;05;003;"Belanja Modal Instalasi Pembangkit Listrik
Tenaga Mikro Hidro (PLTM)"
5;2;04;03;05;004;"Belanja Modal Instalasi Pembangkit Listrik
Tenaga Angin (PLTAN)"
5;2;04;03;05;005;"Belanja Modal Instalasi Pembangkit Listrik
Tenaga Uap (PLTU)"
5;2;04;03;05;006;"Belanja Modal Instalasi Pembangkit Listrik
Tenaga Nuklir (PLTN)"
5;2;04;03;05;007;"Belanja
Tenaga"
5;2;04;03;05;008;Belanja
5;2;04;03;05;009;"Belanja
Tenaga"
5;2;04;03;05;010;"Belanja
Tenaga"
5;2;04;03;05;011;Belanja
5;2;04;03;05;012;"Belanja
Lainnya"
5;2;04;03;06;;Belanja Modal Instalasi Gardu Listrik
5;2;04;03;06;001;Belanja Modal Instalasi Gardu Listrik Induk
5;2;04;03;06;002;"Belanja
Distribusi"
5;2;04;03;06;003;"Belanja
Listrik"
5;2;04;03;06;004;"Belanja
Lainnya"
5;2;04;03;07;;Belanja Modal Instalasi Pertahanan
5;2;04;03;07;001;Belanja Modal Instalasi Pertahanan di Darat
5;2;04;03;07;002;Belanja Modal Instalasi Pertahanan Lainnya
